Name,Region,Latitude,Longitude,Elev
1, Aso  ,32.88,131.11,2
1, Hekla  ,63.98,-19.7,3
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Kelut  ,-7.93,112.31,3
1, Kirishima  ,31.93,130.86,2
1, Etna  ,37.73,15,2
1, Aso  ,32.88,131.11,2
1, Kelut  ,-7.93,112.31,3
1, Aso  ,32.88,131.11,2
1, Mashu  ,43.57,144.56,5
1, Dieng Volc Complex  ,-7.2,109.92,3
1, Lokon-Empung  ,1.36,124.79,3
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Popocatepetl  ,19.02,-98.62,2
1, Oraefajokull  ,64,-16.65,5
1, Niigata-Yake-yama  ,36.92,138.04,3
1, Chichon El  ,17.36,-93.23,4
1, Katla  ,63.63,-19.05,4
1, Sete Cidades  ,37.87,-25.78,2
1, Popocatepetl  ,19.02,-98.62,2
1, Orizaba Pico de  ,19.03,-97.27,2
1, Etna  ,37.73,15,2
1, Taveuni  ,-16.82,-179.97,2
1, Zao  ,38.14,140.44,2
1, Mono Craters  ,37.88,-119,4
1, Aso  ,32.88,131.11,2
1, Popocatepetl  ,19.02,-98.62,2
1, Aso  ,32.88,131.11,2
1, Brennisteinsfjoll  ,63.92,-21.83,2
1, Grimsvotn  ,64.42,-17.33,2
1, Hekla  ,63.98,-19.7,3
1, Krisuvik  ,63.93,-22.1,2
1, Aso  ,32.88,131.11,2
1, Oshima  ,34.72,139.4,2
1, Aso  ,32.88,131.11,2
1, Kelut  ,-7.93,112.31,3
1, Etna  ,37.73,15,2
1, Grimsvotn  ,64.42,-17.33,2
1, Zao  ,38.14,140.44,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Gorely  ,52.56,158.03,2
1, Etna  ,37.73,15,2
1, Etna  ,37.73,15,3
2, FAYAL ,38.53,-28.62,    NaN
1, Aso  ,32.88,131.11,2
1, Brennisteinsfjoll  ,63.92,-21.83,2
2, CHAINE DES PUYS ,45.75,3.08,    NaN
1, Kelut  ,-7.93,112.31,3
1, Okataina  ,-38.12,176.5,5
1, Kikhpinych  ,54.49,160.25,3
1, Glacier Peak  ,48.11,-121.11,3
1, Aso  ,32.88,131.11,2
1, Mutnovsky  ,52.45,158.19,2
1, Hekla  ,63.98,-19.7,4
1, Medicine Lake  ,41.58,-121.57,3
1, Cayambe  ,0.03,-77.99,4
1, Aso  ,32.88,131.11,2
2, KIRISHIMA ,31.9,130.98,    NaN
1, Brennisteinsfjoll  ,63.92,-21.83,2
1, Aso  ,32.88,131.11,2
1, Asama  ,36.4,138.53,3
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Oshima  ,34.72,139.4,4
1, Aso  ,32.88,131.11,2
2, KATMAI? ,58.58,-155.73,    NaN
1, Katla  ,63.63,-19.05,3
1, Rahat Harrat  ,23.08,39.78,3
1, Sawad Harra es-  ,13.58,46.12,3
1, Akagi  ,36.56,139.2,3
1, Etna  ,37.73,15,2
1, Furnas  ,37.77,-25.32,4
1, Katla  ,63.63,-19.05,2
1, Aso  ,32.88,131.11,2
1, Aso  ,32.88,131.11,2
1, Zao  ,38.14,140.44,2
1, Aso  ,32.88,131.11,2
1, Zao  ,38.14,140.44,3
1, Reykjanes  ,63.88,-22.5,3
1, Etna  ,37.73,15,2
1, Hekla  ,63.98,-19.7,2
1, Reykjanes  ,63.88,-22.5,2
2, MEDICINE LAKE ,41.7,-121.57,    NaN
1, Hekla  ,63.98,-19.7,3
1, Kostakan  ,53.83,158.05,2
1, San Salvador  ,13.73,-89.29,4
1, Brennisteinsfjoll  ,63.92,-21.83,2
1, Etna  ,37.73,15,2
1, Orizaba Pico de  ,19.03,-97.27,2
1, Kirishima  ,31.93,130.86,2
1, Zao  ,38.14,140.44,2
1, Katla  ,63.63,-19.05,2
1, Haku-san  ,36.15,136.77,3
1, Orizaba Pico de  ,19.03,-97.27,3
1, Kirishima  ,31.93,130.86,2
2, NOT IDENTIFIED ,61.61,-137.5,    NaN
1, Kirishima  ,31.93,130.86,2
1, Etna  ,37.73,15,2
1, Etna  ,37.73,15,2
1, Taveuni  ,-16.82,-179.97,2
1, Bravo Cerro  ,5.09,-75.3,4
1, Hekla  ,63.98,-19.7,4
1, Etna  ,37.73,15,2
1, Orizaba Pico de  ,19.03,-97.27,2
1, Miyake-jima  ,34.08,139.53,3
1, Karymsky  ,54.05,159.43,2
1, Cofre de Perote  ,19.49,-97.15,2
2, KIRISHIMA ,31.9,130.98,    NaN
1, Vesuvius  ,40.82,14.43,3
1, Fuji  ,35.36,138.73,2
1, Sunset Crater  ,35.37,-111.5,4
1, Kirishima  ,31.93,130.86,2
2, BONA-CHURCHILL ,61.63,-140.92,    NaN
1, Kirishima  ,31.93,130.86,2
1, Oshima  ,34.72,139.4,4
1, Asama  ,36.4,138.53,5
1, Hekla  ,63.98,-19.7,5
1, Ruiz Nevado del  ,4.89,-75.32,3
1, Akita-Komaga-take  ,39.76,140.8,2
2, OKU VOLC FIELD ,5.65,10.75,    NaN
1, Miyake-jima  ,34.08,139.53,2
1, Sete Cidades  ,37.87,-25.78,3
1, Fuji  ,35.36,138.73,2
1, Medicine Lake  ,41.58,-121.57,3
1, Vesuvius  ,40.82,14.43,3
1, Tolbachik  ,55.83,160.33,3
1, Arenal  ,10.46,-84.7,3
1, Haku-san  ,36.15,136.77,3
1, Cayambe  ,0.03,-77.99,4
1, Vesuvius  ,40.82,14.43,3
1, Fuji  ,35.36,138.73,2
1, Inyo Craters  ,37.69,-119.02,4
1, Gorely  ,52.56,158.03,3
1, Shiveluch  ,56.65,161.36,5
1, Taveuni  ,-16.82,-179.97,2
1, Vesuvius  ,40.82,14.43,3
1, Kelut  ,-7.93,112.31,3
1, Nipesotsu-Upepesanke  ,43.45,143.04,2
1, Ksudach  ,51.8,157.53,4
1, Kostakan  ,53.83,158.05,3
1, Tolbachik  ,55.83,160.33,4
1, Baitoushan  ,41.98,128.08,6
1, Vesuvius  ,40.82,14.43,3
1, Fuji  ,35.36,138.73,2
1, Vesuvius  ,40.82,14.43,3
1, Aso  ,32.88,131.11,2
1, Vesuvius  ,40.82,14.43,4
2, BONA-CHURCHILL ,60.77,-138.58,    NaN
1, Ljosufjoll  ,64.87,-22.23,2
1, Fuji  ,35.36,138.73,2
1, Stromboli  ,38.79,15.21,2
1, Mutnovsky  ,52.45,158.19,2
1, Tolbachik  ,55.83,160.33,4
1, Bezymianny  ,55.98,160.59,4
1, Edziza  ,57.72,-130.63,3
1, Adams  ,46.21,-121.49,2
1, Kirishima  ,31.93,130.86,2
2, EGMONT (Taranaki) ,-39.62,174.28,    NaN
1, Merapi  ,-7.54,110.44,3
1, Fuji  ,35.36,138.73,2
1, Oshima  ,34.72,139.4,4
1, Katla  ,63.63,-19.05,5
1, Fuji  ,35.36,138.73,2
1, Vulcano  ,38.4,14.96,3
1, Towada  ,40.47,140.92,5
1, Fuji  ,35.36,138.73,3
1, Tolbachik  ,55.83,160.33,4
1, Krisuvik  ,63.93,-22.1,2
1, Torfajokull  ,63.92,-19.17,3
1, Bardarbunga  ,64.63,-17.53,4
1, Belknap  ,44.28,-121.84,2
2, KATMAI? ,58.58,-155.73,    NaN
1, Niigata-Yake-yama  ,36.92,138.04,4
1, Oshima  ,34.72,139.4,3
1, Nii-jima  ,34.39,139.27,4
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Zao  ,38.14,140.44,2
1, Ibusuki Volc Field  ,31.22,130.57,2
2, SHEVELUCH ,56.75,161.5,    NaN
1, Taveuni  ,-16.82,-179.97,2
1, Pacaya  ,14.38,-90.6,3
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Chokai  ,39.1,140.05,3
1, Fuji  ,35.36,138.73,2
1, Tsurumi  ,33.28,131.43,3
1, Aso  ,32.88,131.11,2
1, Ibusuki Volc Field  ,31.22,130.57,2
1, Fuji  ,35.36,138.73,3
1, Aso  ,32.88,131.11,3
1, Chokai  ,39.1,140.05,3
1, Miyake-jima  ,34.08,139.53,4
1, Ibusuki Volc Field  ,31.22,130.57,2
2, ALUTU? ,7.83,38.6,    NaN
1, Kirishima  ,31.93,130.86,2
1, Kirishima  ,31.93,130.86,2
1, Kizimen  ,55.13,160.32,3
1, Pacaya  ,14.38,-90.6,2
1, Kirishima  ,31.93,130.86,2
1, Nii-jima  ,34.39,139.27,3
1, Kozu-shima  ,34.22,139.16,4
1, Kirishima  ,31.93,130.86,3
1, Fuji  ,35.36,138.73,2
1, Fuji  ,35.36,138.73,2
1, Mono Craters  ,37.88,-119,4
1, Akita-Komaga-take  ,39.76,140.8,3
1, Bandai  ,37.6,140.08,3
1, Fuji  ,35.36,138.73,2
1, Kostakan  ,53.83,158.05,3
1, Almolonga  ,14.82,-91.48,3
1, Fuji  ,35.36,138.73,4
1, North Sister Field  ,44.17,-121.77,2
2, NOT IDENTIFIED ,-40.66,-71.71,    NaN
1, Kirishima  ,31.93,130.86,4
1, Vesuvius  ,40.82,14.43,3
1, Fuji  ,35.36,138.73,3
1, Tengger Caldera  ,-7.94,112.95,3
1, Akutan  ,54.13,-165.99,5
1, Taveuni  ,-16.82,-179.97,2
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Sakura-jima  ,31.59,130.66,3
1, Sakura-jima  ,31.59,130.66,4
1, Fuji  ,35.36,138.73,3
1, Ruiz Nevado del  ,4.89,-75.32,3
1, Oshima  ,34.72,139.4,4
2, SHIKOTSU [TARUMAI] ,42.77,141.83,    NaN
1, Mutnovsky  ,52.45,158.19,3
1, Krasheninnikov  ,54.59,160.27,3
1, Arenal  ,10.46,-84.7,3
1, Kirishima  ,31.93,130.86,3
1, Newberry Volcano  ,43.72,-121.23,4
1, Pelee  ,14.82,-61.17,4
2, MONO LAKE? (NOT IDENT.) ,39.03,-118.87,    NaN
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Sakura-jima  ,31.59,130.66,3
1, Katla  ,63.63,-19.05,3
1, Sakura-jima  ,31.59,130.66,3
1, Sakura-jima  ,31.59,130.66,3
1, Kikai  ,30.79,130.31,3
1, Bezymianny  ,55.98,160.59,4
2, RATON-CLAYTON? ,36.92,-103.73,    NaN
1, Vesuvius  ,40.82,14.43,4
1, Asama  ,36.4,138.53,3
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Orizaba Pico de  ,19.03,-97.27,3
2, ORIZABA PICO DE ,19.08,-97.38,    NaN
1, Oshima  ,34.72,139.4,3
1, Khaybar Harrat  ,25,39.92,2
1, Krasheninnikov  ,54.59,160.27,2
1, Shiveluch  ,56.65,161.36,5
2, SPURR? ,61.64,-152.9,    NaN
2, NOT IDENTIFIED ,51.43,-179.25,    NaN
1, Rahat Harrat  ,23.08,39.78,2
1, Uwayrid Harrat  ,27.08,37.25,2
1, Taveuni  ,-16.82,-179.97,2
1, San Salvador  ,13.73,-89.29,3
1, Glacier Peak  ,48.11,-121.11,4
1, Oshima  ,34.72,139.4,3
1, Tengger Caldera  ,-7.94,112.95,2
2, LIPARI ,38.5,14.79,    NaN
2, CHAINE DES PUYS ,45.72,2.93,    NaN
1, Opala  ,52.54,157.34,5
1, Belknap  ,44.28,-121.84,2
1, Oshima  ,34.72,139.4,3
1, Ibusuki Volc Field  ,31.22,130.57,4
2, GLACIER PEAK ,48.49,-122.28,    NaN
1, Orizaba Pico de  ,19.03,-97.27,3
1, Aso  ,32.88,131.11,3
1, Stromboli  ,38.79,15.21,2
1, Ibusuki Volc Field  ,31.22,130.57,2
1, Gorely  ,52.56,158.03,3
1, Kikhpinych  ,54.49,160.25,3
1, Tolbachik  ,55.83,160.33,3
1, Haruna  ,36.47,138.88,5
1, Vesuvius  ,40.82,14.43,2
1, Fuji  ,35.36,138.73,3
2, SAVAI'I ,-13.58,-172.23,    NaN
1, Vulcano  ,38.4,14.96,3
1, Taveuni  ,-16.82,-179.97,2
1, Haruna  ,36.47,138.88,4
1, Orizaba Pico de  ,19.03,-97.27,3
1, Hengill  ,64.18,-21.33,2
1, Sete Cidades  ,37.87,-25.78,4
1, Vesuvius  ,40.82,14.43,4
1, Vesuvius  ,40.82,14.43,2
1, Furnas  ,37.77,-25.32,5
1, Kikai  ,30.79,130.31,3
1, Oshima  ,34.72,139.4,3
1, Hengill  ,64.18,-21.33,2
1, Taveuni  ,-16.82,-179.97,2
2, BONA-CHURCHILL ,61.75,-141.6,    NaN
1, Vesuvius  ,40.82,14.43,5
1, Ambrym  ,-16.25,168.12,6
1, Orizaba Pico de  ,19.03,-97.27,3
2, UPOLU ,-14.05,-171.42,    NaN
1, Haruna  ,36.47,138.88,3
1, Tolbachik  ,55.83,160.33,3
1, Ilopango  ,13.67,-89.05,6
2, NOT IDENTIFIED ,-39.45,174.24,    NaN
2, NOT IDENTIFIED ,51.43,-179.25,    NaN
1, Merapi  ,-7.54,110.44,3
1, Taveuni  ,-16.82,-179.97,2
1, Fuji  ,35.36,138.73,2
1, Oshima  ,34.72,139.4,3
1, Tolbachik  ,55.83,160.33,4
1, Chichinautzin  ,19.08,-99.13,3
2, NOT IDENTIFIED ,43.58,142.17,    NaN
1, Veer  ,53.75,158.45,2
1, Turrialba  ,10.03,-83.77,4
1, Sete Cidades  ,37.87,-25.78,4
1, Vesuvius  ,40.82,14.43,2
1, North Sister Field  ,44.17,-121.77,2
1, Kuju  ,33.08,131.25,3
2, BLACK ROCK DESERT ,39.03,-118.87,    NaN
1, Taveuni  ,-16.82,-179.97,2
1, Ksudach  ,51.8,157.53,2
1, Asama  ,36.4,138.53,4
1, South Sister  ,44.1,-121.77,3
1, Hengill  ,64.18,-21.33,2
1, Pelee  ,14.82,-61.17,4
2, MAUNA LOA ,20,-155,    NaN
2, CHAINE DES PUYS ,45.78,3.08,    NaN
1, Taveuni  ,-16.82,-179.97,2
1, Miyake-jima  ,34.08,139.53,3
1, Vesuvius  ,40.82,14.43,2
1, Oshima  ,34.72,139.4,3
2, YAKE-DAKE ,36.25,137.23,    NaN
1, Shikotsu  ,42.7,141.33,2
2, CHICHINAUTZIN ,19.21,-99.25,    NaN
2, TAVEUNI ,-17,179.92,    NaN
1, Ibusuki Volc Field  ,31.22,130.57,3
1, Tolima Nevado del  ,4.67,-75.33,3
2, NOT IDENTIFIED ,57.4,-4.67,    NaN
2, UDOKAN [CHEPE] ,56.18,117.47,    NaN
1, Etna  ,37.73,15,3
1, Stromboli  ,38.79,15.21,2
1, Fuji  ,35.36,138.73,2
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,3
1, Ksudach  ,51.8,157.53,6
1, Kilauea  ,19.43,-155.29,4
1, Vesuvius  ,40.82,14.43,2
1, Fuji  ,35.36,138.73,2
2, KATMAI? ,58.58,-155.73,    NaN
1, Aso  ,32.88,131.11,3
1, Krisuvik  ,63.93,-22.1,2
1, Vesuvius  ,40.82,14.43,3
1, Tsurumi  ,33.28,131.43,4
1, Fuji  ,35.36,138.73,2
1, Oshima  ,34.72,139.4,3
1, Gorely  ,52.56,158.03,3
1, Adams  ,46.21,-121.49,2
1, Chichinautzin  ,19.08,-99.13,3
1, Ruiz Nevado del  ,4.89,-75.32,4
1, Taupo  ,-38.82,176,6
1, Vesuvius  ,40.82,14.43,2
1, Ischia  ,40.73,13.9,3
1, Stromboli  ,38.79,15.21,2
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Torfajokull  ,63.92,-19.17,3
1, Bardarbunga  ,64.63,-17.53,2
2, ST. HELENS ,46.1,-122.6,    NaN
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Kirishima  ,31.93,130.86,3
1, Fuji  ,35.36,138.73,2
1, Oshima  ,34.72,139.4,3
2, NOT IDENTIFIED ,-54.28,-66.78,    NaN
2, MASAYA ,12.1,-86.1,    NaN
1, Vesuvius  ,40.82,14.43,5
1, Tacana  ,15.13,-92.11,4
1, Stromboli  ,38.79,15.21,2
1, Fuji  ,35.36,138.73,2
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,3
1, Tolbachik  ,55.83,160.33,4
1, Krafla  ,65.73,-16.78,2
1, Ibusuki Volc Field  ,31.22,130.57,3
1, South Sister  ,44.1,-121.77,4
2, GOUGH ISLAND ,-40.33,-10,    NaN
1, Meager  ,50.63,-123.5,5
1, Reykjanes  ,63.88,-22.5,2
1, Etna  ,37.73,15,3
1, Stromboli  ,38.79,15.21,2
1, Kirishima  ,31.93,130.86,3
1, Izu-Tobu  ,34.9,139.1,3
1, Yake-dake  ,36.22,137.59,4
1, Nasu  ,37.12,139.97,2
1, Oshima  ,34.72,139.4,3
1, Grimsvotn  ,64.42,-17.33,2
1, Krafla  ,65.73,-16.78,2
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Tenerife  ,28.27,-16.64,4
1, Vulcano  ,38.4,14.96,3
1, Kuju  ,33.08,131.25,4
1, Mutnovsky  ,52.45,158.19,2
1, Etna  ,37.73,15,5
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
1, Vulcano  ,38.4,14.96,4
1, Taupo  ,-38.82,176,4
1, Taveuni  ,-16.82,-179.97,2
1, Ksudach  ,51.8,157.53,3
1, Mutnovsky  ,52.45,158.19,2
1, Stromboli  ,38.79,15.21,2
1, Vesuvius  ,40.82,14.43,3
2, TONGARIRO ,-39.15,175.77,    NaN
2, PRINCE EDWARD IS ,-46.63,37.92,    NaN
1, Methana  ,37.62,23.34,3
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Vulcano  ,38.4,14.96,2
1, Niigata-Yake-yama  ,36.92,138.04,3
1, Rainier  ,46.87,-121.76,4
1, Adams  ,46.21,-121.49,2
1, Wapi Lava Field  ,42.88,-113.22,2
1, Taveuni  ,-16.82,-179.97,2
1, Merapi  ,-7.54,110.44,3
1, Belknap  ,44.28,-121.84,2
1, Soufriere Guadeloupe  ,16.05,-61.67,3
1, Stromboli  ,38.79,15.21,2
1, Gorely  ,52.56,158.03,3
1, Ljosufjoll  ,64.87,-22.23,2
1, Vulcano  ,38.4,14.96,2
1, Pululagua  ,0.04,-78.46,5
1, Taveuni  ,-16.82,-179.97,2
1, Adams  ,46.21,-121.49,2
1, Katla  ,63.63,-19.05,4
1, Bravo Cerro  ,5.09,-75.3,4
1, Cameroon  ,4.2,9.17,3
1, Mutnovsky  ,52.45,158.19,2
1, Bezymianny  ,55.98,160.59,4
2, NOT IDENTIFIED ,-40.63,-71.77,    NaN
1, Galeras  ,1.22,-77.37,2
1, Orizaba Pico de  ,19.03,-97.27,3
1, Momotombo  ,12.42,-86.54,4
1, Shikotsu  ,42.7,141.33,5
1, St. Helens  ,46.2,-122.18,5
1, Kirishima  ,31.93,130.86,3
1, Bakening  ,53.91,158.07,2
1, Adams  ,46.21,-121.49,2
1, Kilauea  ,19.43,-155.29,4
2, RUNGWE ,-8.98,33.65,    NaN
1, Zavaritsky  ,53.91,158.38,4
1, Taveuni  ,-16.82,-179.97,2
1, Akita-Komaga-take  ,39.76,140.8,3
2, RECHESCHNOI? ,52.92,-168.88,    NaN
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Nasu  ,37.12,139.97,3
1, Krafla  ,65.73,-16.78,4
1, Sollipulli  ,-38.97,-71.52,5
1, Taveuni  ,-16.82,-179.97,2
1, Ibusuki Volc Field  ,31.22,130.57,2
1, Snaefellsjokull  ,64.8,-23.78,2
1, Shiveluch  ,56.65,161.36,5
2, CHAINE DES PUYS ,45.55,2.9,    NaN
1, Katla  ,63.63,-19.05,3
1, Taupo  ,-38.82,176,2
1, Miyake-jima  ,34.08,139.53,4
1, Zavaritsky  ,53.91,158.38,2
1, Yantarni  ,57.02,-157.19,5
1, North Sister Field  ,44.17,-121.77,2
1, Sand Mountain Field  ,44.38,-121.93,2
1, Brennisteinsfjoll  ,63.92,-21.83,2
1, Buzzard Creek  ,64.07,-148.42,2
2, VESUVIUS ,40.93,15.62,    NaN
1, Taupo  ,-38.82,176,4
1, Karymsky  ,54.05,159.43,3
1, Ruiz Nevado del  ,4.89,-75.32,4
1, Kikai  ,30.79,130.31,2
2, SHEVELUCH ,56.33,161,    NaN
1, Vesuvius  ,40.82,14.43,4
1, Taupo  ,-38.82,176,4
1, Khodutka  ,52.06,157.7,5
1, Cuicocha  ,0.31,-78.36,5
1, Fuji  ,35.36,138.73,4
1, Hekla  ,63.98,-19.7,5
1, Kuju  ,33.08,131.25,4
1, Krasheninnikov  ,54.59,160.27,3
1, Katla  ,63.63,-19.05,4
1, Taveuni  ,-16.82,-179.97,2
1, Pinatubo  ,15.13,120.35,6
1, Kirishima  ,31.93,130.86,4
1, Fuji  ,35.36,138.73,5
1, Towada  ,40.47,140.92,4
1, Miyake-jima  ,34.08,139.53,3
1, Alney-Chashakondzha  ,56.7,159.65,2
2, KATMAI? ,58.58,-155.73,    NaN
1, Jordan Craters  ,43.15,-117.47,2
2, RUNGWE ,-8.97,33.63,    NaN
1, Taveuni  ,-16.82,-179.97,2
1, Agua de Pau  ,37.77,-25.47,4
1, Bravo Cerro  ,5.09,-75.3,4
1, Galeras  ,1.22,-77.37,2
2, HAYES ,63.4,-146.1,    NaN
2, KIEYO? (NOT IDENT.) ,-9.95,33.84,    NaN
2, NOT IDENTIFIED ,51.5,-179.05,    NaN
1, Pago  ,-5.58,150.52,6
1, Taveuni  ,-16.82,-179.97,2
2, AGUILERA ,-50.5,-72.38,    NaN
1, Taupo  ,-38.82,176,3
2, ANIAKCHAK ,57.55,-158.38,    NaN
2, DAISEN ,35.36,133.54,    NaN
1, Vulcano  ,38.4,14.96,3
1, Taveuni  ,-16.82,-179.97,2
2, SHIKOTSU [TARUMAI] ,42.77,141.83,    NaN
1, Krasheninnikov  ,54.59,160.27,3
1, Okataina  ,-38.12,176.5,4
1, Orizaba Pico de  ,19.03,-97.27,3
1, Sand Mountain Field  ,44.38,-121.93,2
1, Soufriere Guadeloupe  ,16.05,-61.67,3
1, Karymsky  ,54.05,159.43,2
2, CHAINE DES PUYS ,45.45,2.9,    NaN
1, Rincon de la Vieja  ,10.83,-85.32,4
1, Vesuvius  ,40.82,14.43,4
1, Nasu  ,37.12,139.97,2
2, EGMONT (Taranaki) ,-37.92,175.8,    NaN
1, Taveuni  ,-16.82,-179.97,2
2, IBUSUKI [AKAHOYA] ,31.26,130.43,    NaN
1, Etna  ,37.73,15,5
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Avachinsky  ,53.26,158.83,5
2, NOT IDENTIFIED ,61.1,-149.87,    NaN
2, NOT IDENTIFIED ,70.08,-145.58,    NaN
1, Miyake-jima  ,34.08,139.53,3
1, Hayes  ,61.64,-152.41,5
1, Hekla  ,63.98,-19.7,4
2, NOT IDENTIFIED ,63.07,7.49,    NaN
2, SOUFRIERE GUADELOUPE ,16.5,-61.65,    NaN
2, HAYES ,61.13,-153.45,    NaN
1, Kaguyak  ,58.61,-154.03,5
2, NOT IDENTIFIED ,61.8,-147.62,    NaN
1, Taupo  ,-38.82,176,6
1, Ibusuki Volc Field  ,31.22,130.57,3
2, CHAINE DES PUYS ,45.77,2.87,    NaN
2, ANIAKCHAK ,57.11,-158.53,    NaN
2, VENIAMINOF ,56.55,-158.38,    NaN
1, Miyake-jima  ,34.08,139.53,2
1, Aniakchak  ,56.88,-158.17,6
1, Campi Flegrei  ,40.83,14.14,4
1, Katla  ,63.63,-19.05,4
2, EGMONT (Taranaki) ,-37.92,175.32,    NaN
1, Ljosufjoll  ,64.87,-22.23,2
1, Taveuni  ,-16.82,-179.97,2
1, Sanbe  ,35.13,132.62,4
1, Veniaminof  ,56.17,-159.38,6
1, Tolbachik  ,55.83,160.33,3
1, St. Helens  ,46.2,-122.18,5
1, Ibusuki Volc Field  ,31.22,130.57,4
1, Reykjanes  ,63.88,-22.5,2
1, Campi Flegrei  ,40.83,14.14,4
1, Agua de Pau  ,37.77,-25.47,3
2, MICHOACAN-GUANAJUATO ,19.45,-102.11,    NaN
1, St. Helens  ,46.2,-122.18,6
2, HEKLA ,57,-4,    NaN
1, Michoacan-Guanajuato  ,19.48,-102.25,3
1, Dana  ,55.64,-161.21,5
1, Hudson Cerro  ,-45.9,-72.97,6
1, Vesuvius  ,40.82,14.43,5
1, Black Peak  ,56.55,-158.78,6
1, Sand Mountain Field  ,44.38,-121.93,2
2, KATMAI? ,58.58,-155.73,    NaN
2, VESUVIUS ,40.93,14.75,    NaN
1, Grimsvotn  ,64.42,-17.33,2
2, ST. HELENS ,46.73,-118.17,    NaN
2, RUNGWE ,-9,33.67,    NaN
1, Campi Flegrei  ,40.83,14.14,4
1, Gorely  ,52.56,158.03,2
1, Ibusuki Volc Field  ,31.22,130.57,4
2, BURNEY MONTE? ,-53.66,-70.93,    NaN
1, Campi Flegrei  ,40.83,14.14,3
1, Miyake-jima  ,34.08,139.53,4
1, Hachijo-jima  ,33.13,139.77,2
1, Mutnovsky  ,52.45,158.19,2
1, Gorely  ,52.56,158.03,2
1, Tolbachik  ,55.83,160.33,3
1, Ljosufjoll  ,64.87,-22.23,3
1, Long Island  ,-5.36,147.12,6
1, Campi Flegrei  ,40.83,14.14,2
1, Kirishima  ,31.93,130.86,3
2, NOT IDENTIFIED ,79.98,18.58,    NaN
2, EGMONT (Taranaki) ,-37.92,175.8,    NaN
1, Mutnovsky  ,52.45,158.19,3
1, Orizaba Pico de  ,19.03,-97.27,3
1, Gorely  ,52.56,158.03,2
1, Campi Flegrei  ,40.83,14.14,5
1, Chichinautzin  ,19.08,-99.13,3
1, Nasu  ,37.12,139.97,2
1, Gorely  ,52.56,158.03,2
1, Karymsky  ,54.05,159.43,4
1, Katla  ,63.63,-19.05,3
1, Dotsero  ,39.65,-107.03,2
2, BLACK PEAK ,56.46,-158.38,    NaN
1, Hekla  ,63.98,-19.7,5
2, KATMAI? ,58.58,-155.73,    NaN
1, Campi Flegrei  ,40.83,14.14,3
1, Galunggung  ,-7.25,108.05,5
1, St. Helens  ,46.2,-122.18,5
1, Karymsky  ,54.05,159.43,3
1, Orizaba Pico de  ,19.03,-97.27,4
1, Kuju  ,33.08,131.25,4
1, Gorely  ,52.56,158.03,3
1, Colima  ,19.51,-103.62,4
1, Campi Flegrei  ,40.83,14.14,4
1, Taupo  ,-38.82,176,3
2, VESUVIUS ,41.01,14.77,    NaN
2, MALINCHE LA ,19.07,-98.2,    NaN
1, Avachinsky  ,53.26,158.83,4
2, KUKAK? ,58.32,-154.17,    NaN
1, Asama  ,36.4,138.53,4
1, Hachijo-jima  ,33.13,139.77,3
1, Galeras  ,1.22,-77.37,2
1, Taupo  ,-38.82,176,4
1, Vulcano  ,38.4,14.96,3
1, Adams  ,46.21,-121.49,2
1, Orizaba Pico de  ,19.03,-97.27,3
2, ORIZABA PICO DE ,19.08,-97.38,    NaN
2, BLACK PEAK ,56.28,-159.08,    NaN
1, Fournaise Piton de la  ,-21.23,55.71,5
2, NOT IDENTIFIED ,-54.32,-67.37,    NaN
1, Gorely  ,52.56,158.03,2
1, Kikhpinych  ,54.49,160.25,4
1, Taupo  ,-38.82,176,3
1, Tolmachev Dol  ,52.63,157.58,5
1, Taupo  ,-38.82,176,3
1, Kikhpinych  ,54.49,160.25,3
2, EGMONT (Taranaki) ,-38.98,174.21,    NaN
1, Taupo  ,-38.82,176,4
1, Mutnovsky  ,52.45,158.19,2
1, Ibusuki Volc Field  ,31.22,130.57,5
2, KYATWA VOLC FIELD? (NOT IDENT.) ,0.35,29.97,    NaN
2, ORIZABA PICO DE ,19.07,-97.38,    NaN
2, BLACK PEAK ,56.93,-156.81,    NaN
2, MICHOACAN-GUANAJUATO ,19.54,-101.99,    NaN
